creation_date,product_item_sku_id,sales,base_price,list_price,sale_price,msrp,views,cart_quantity,base_price_change
2023-10-04,MA-DMDCNPLQ,1,759.99,799.99,759.99,799.99,553.0,11.0,True
2023-10-07,MA-DMDCNPLQ,1,759.99,799.99,759.99,799.99,491.0,13.0,False
2023-10-10,MA-DMDCNPLQ,0,759.99,799.99,759.99,799.99,0.0,0.0,False
2023-10-13,MA-DMDCNPLQ,2,719.99,799.99,719.99,799.99,690.0,28.0,True
2023-10-16,MA-DMDCNPLQ,1,719.99,799.99,719.99,799.99,293.0,10.0,False
2023-10-19,MA-DMDCNPLQ,1,719.99,799.99,719.99,799.99,313.0,9.0,False
2023-10-22,MA-DMDCNPLQ,1,719.99,799.99,719.99,799.99,365.0,8.0,False
2023-10-25,MA-DMDCNPLQ,1,719.99,799.99,719.99,799.99,344.0,11.0,False
2020-07-29,MA-DMSUFQ,3,199.99,199.99,,199.99,0.0,0.0,True
2020-08-01,MA-DMSUFQ,1,199.99,199.99,,199.99,0.0,0.0,False
2020-08-04,MA-DMSUFQ,0,199.99,199.99,,199.99,0.0,0.0,False
2020-08-07,MA-DMSUFQ,3,199.99,199.99,189.99,199.99,0.0,0.0,False
2020-08-10,MA-DMSUFQ,3,193.32333333333335,199.99,189.99,199.99,0.0,0.0,True
2020-08-13,MA-DMSUFQ,5,189.99,199.99,189.99,199.99,0.0,0.0,True
2020-08-16,MA-DMSUFQ,1,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-08-19,MA-DMSUFQ,1,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-08-22,MA-DMSUFQ,1,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-08-25,MA-DMSUFQ,5,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-08-28,MA-DMSUFQ,3,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-08-31,MA-DMSUFQ,4,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-09-03,MA-DMSUFQ,2,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-09-06,MA-DMSUFQ,6,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-09-09,MA-DMSUFQ,1,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-09-12,MA-DMSUFQ,3,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-09-15,MA-DMSUFQ,2,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-09-18,MA-DMSUFQ,2,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-09-21,MA-DMSUFQ,1,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-09-24,MA-DMSUFQ,0,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-09-27,MA-DMSUFQ,2,199.99,199.99,189.99,199.99,0.0,0.0,True
2020-09-30,MA-DMSUFQ,0,199.99,199.99,189.99,199.99,0.0,0.0,False
2020-10-03,MA-DMSUFQ,1,199.99,199.99,189.99,199.99,0.0,0.0,False
2020-10-06,MA-DMSUFQ,0,199.99,199.99,189.99,199.99,0.0,0.0,False
2020-10-09,MA-DMSUFQ,2,199.99,199.99,189.99,199.99,0.0,0.0,False
2020-10-12,MA-DMSUFQ,1,199.99,199.99,189.99,199.99,0.0,0.0,False
2020-10-15,MA-DMSUFQ,0,199.99,199.99,189.99,199.99,0.0,0.0,False
2020-10-18,MA-DMSUFQ,0,199.99,199.99,189.99,199.99,0.0,0.0,False
2020-10-21,MA-DMSUFQ,2,199.99,199.99,189.99,199.99,0.0,0.0,False
2020-10-24,MA-DMSUFQ,4,199.99,199.99,189.99,199.99,0.0,0.0,False
2020-10-27,MA-DMSUFQ,0,199.99,199.99,189.99,199.99,0.0,0.0,False
2020-10-30,MA-DMSUFQ,1,189.99,199.99,189.99,199.99,0.0,0.0,True
2020-11-02,MA-DMSUFQ,1,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-11-05,MA-DMSUFQ,3,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-11-08,MA-DMSUFQ,3,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-11-11,MA-DMSUFQ,6,193.32333333333335,199.99,189.99,199.99,0.0,0.0,True
2020-11-14,MA-DMSUFQ,1,189.99,199.99,189.99,199.99,0.0,0.0,True
2020-11-17,MA-DMSUFQ,0,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-11-20,MA-DMSUFQ,3,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-11-23,MA-DMSUFQ,2,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-11-26,MA-DMSUFQ,16,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-11-29,MA-DMSUFQ,7,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-12-02,MA-DMSUFQ,1,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-12-05,MA-DMSUFQ,3,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-12-08,MA-DMSUFQ,2,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-12-11,MA-DMSUFQ,1,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-12-14,MA-DMSUFQ,3,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-12-17,MA-DMSUFQ,4,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-12-20,MA-DMSUFQ,5,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-12-23,MA-DMSUFQ,1,189.99,199.99,189.99,199.99,0.0,0.0,False
2020-12-26,MA-DMSUFQ,3,199.99,216.65666666666667,189.99,216.65666666666667,0.0,0.0,True
2020-12-29,MA-DMSUFQ,0,199.99,216.65666666666667,189.99,216.65666666666667,0.0,0.0,False
2021-01-01,MA-DMSUFQ,3,199.99,199.99,189.99,199.99,0.0,0.0,False
2021-01-04,MA-DMSUFQ,1,199.99,199.99,189.99,199.99,0.0,0.0,False
2021-01-07,MA-DMSUFQ,5,199.99,239.99,189.99,239.99,0.0,0.0,False
2021-01-10,MA-DMSUFQ,2,199.99,224.99,189.99,224.99,0.0,0.0,False
2021-01-13,MA-DMSUFQ,3,193.32333333333335,249.99,189.99,249.99,0.0,0.0,True
2021-01-16,MA-DMSUFQ,6,189.99,249.99,189.99,249.99,0.0,0.0,True
2021-01-19,MA-DMSUFQ,3,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-01-22,MA-DMSUFQ,4,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-01-25,MA-DMSUFQ,2,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-01-28,MA-DMSUFQ,4,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-01-31,MA-DMSUFQ,3,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-02-03,MA-DMSUFQ,3,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-02-06,MA-DMSUFQ,5,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-02-09,MA-DMSUFQ,3,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-02-12,MA-DMSUFQ,5,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-02-15,MA-DMSUFQ,6,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-02-18,MA-DMSUFQ,0,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-02-21,MA-DMSUFQ,1,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-02-24,MA-DMSUFQ,4,189.99,249.99,189.99,249.99,0.0,0.0,False
2021-02-27,MA-DMSUFQ,9,189.99,249.98999999999998,189.99,249.98999999999998,0.0,0.0,False
2021-03-02,MA-DMSUFQ,1,249.99,249.99,189.99,249.99,0.0,0.0,True
2021-03-05,MA-DMSUFQ,1,249.99,249.99,189.99,249.99,0.0,0.0,False
2021-03-08,MA-DMSUFQ,1,249.99,249.99,189.99,249.99,0.0,0.0,False
2021-03-11,MA-DMSUFQ,0,249.99,249.99,189.99,249.99,0.0,0.0,False
2021-03-14,MA-DMSUFQ,3,249.99,249.99,229.0,249.99,0.0,0.0,False
2021-03-17,MA-DMSUFQ,1,249.99,249.99,229.0,249.99,0.0,0.0,False
2021-03-20,MA-DMSUFQ,0,249.99,249.99,229.0,249.99,0.0,0.0,False
2021-03-23,MA-DMSUFQ,4,237.99,249.99,226.2425,249.99,0.0,0.0,True
2021-03-26,MA-DMSUFQ,0,237.99,249.99,226.2425,249.99,0.0,0.0,False
2021-03-29,MA-DMSUFQ,1,249.99,249.99,199.99,249.99,0.0,0.0,True
2021-04-01,MA-DMSUFQ,6,208.32333333333335,249.99,214.495,249.99,0.0,0.0,True
2021-04-04,MA-DMSUFQ,1,249.99,249.99,229.0,249.99,0.0,0.0,True
2021-04-07,MA-DMSUFQ,3,242.99333333333334,249.99,229.0,249.99,0.0,0.0,True
2021-04-10,MA-DMSUFQ,6,229.0,249.99,229.0,249.99,0.0,0.0,True
2021-04-13,MA-DMSUFQ,4,229.0,249.99,229.0,249.99,0.0,0.0,False
2021-04-16,MA-DMSUFQ,4,229.0,249.99,229.0,249.99,0.0,0.0,False
2021-04-19,MA-DMSUFQ,3,229.0,249.99,219.33,249.99,0.0,0.0,False
2021-04-22,MA-DMSUFQ,3,223.49666666666667,249.99,223.49666666666667,249.99,0.0,0.0,True
2021-04-25,MA-DMSUFQ,1,212.49,249.99,212.49,249.99,0.0,0.0,True
2021-04-28,MA-DMSUFQ,1,212.49,249.99,199.99,249.99,0.0,0.0,False
2021-05-01,MA-DMSUFQ,1,212.49,249.99,199.99,249.99,0.0,0.0,False
2021-05-04,MA-DMSUFQ,0,212.49,249.99,199.99,249.99,0.0,0.0,False
2021-05-07,MA-DMSUFQ,3,199.99,249.99,199.99,249.99,0.0,0.0,True
2021-05-10,MA-DMSUFQ,0,199.99,249.99,199.99,249.99,0.0,0.0,False
2021-05-13,MA-DMSUFQ,3,199.99,249.99,199.99,249.99,0.0,0.0,False
2021-05-16,MA-DMSUFQ,3,199.99,249.99,199.99,249.99,0.0,0.0,False
2021-05-19,MA-DMSUFQ,1,199.99,249.99,199.99,249.99,0.0,0.0,False
2021-05-22,MA-DMSUFQ,3,199.99,249.99,199.99,249.99,0.0,0.0,False
2021-05-25,MA-DMSUFQ,6,199.99,259.99,216.99,259.99,0.0,0.0,False
2021-05-28,MA-DMSUFQ,5,199.99,269.99,233.99,269.99,0.0,0.0,False
2021-05-31,MA-DMSUFQ,7,199.99,271.41857142857145,236.41857142857143,271.41857142857145,0.0,0.0,False
2021-06-03,MA-DMSUFQ,5,199.99,287.49,263.74,287.49,0.0,0.0,False
2021-06-06,MA-DMSUFQ,2,199.99,299.99,284.99,299.99,0.0,0.0,False
2021-06-09,MA-DMSUFQ,1,199.99,299.99,284.99,299.99,0.0,0.0,False
2021-06-12,MA-DMSUFQ,0,199.99,299.99,284.99,299.99,0.0,0.0,False
2021-06-15,MA-DMSUFQ,2,284.99,299.99,284.99,299.99,0.0,0.0,True
2021-06-18,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-06-21,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-06-24,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-06-27,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-06-30,MA-DMSUFQ,1,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-07-03,MA-DMSUFQ,1,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-07-06,MA-DMSUFQ,1,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-07-09,MA-DMSUFQ,1,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-07-12,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-07-15,MA-DMSUFQ,1,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-07-18,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-07-21,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-07-24,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-07-27,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-07-30,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-08-02,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-08-05,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-08-08,MA-DMSUFQ,2,299.99,299.99,284.99,299.99,0.0,0.0,True
2021-08-11,MA-DMSUFQ,0,299.99,299.99,284.99,299.99,0.0,0.0,False
2021-08-14,MA-DMSUFQ,2,299.99,299.99,249.99,299.99,0.0,0.0,False
2021-08-17,MA-DMSUFQ,0,299.99,299.99,249.99,299.99,0.0,0.0,False
2021-08-20,MA-DMSUFQ,0,299.99,299.99,249.99,299.99,0.0,0.0,False
2021-08-23,MA-DMSUFQ,0,299.99,299.99,249.99,299.99,0.0,0.0,False
2021-08-26,MA-DMSUFQ,1,249.99,299.99,249.99,299.99,0.0,0.0,True
2021-08-29,MA-DMSUFQ,1,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-09-01,MA-DMSUFQ,0,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-09-04,MA-DMSUFQ,7,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-09-07,MA-DMSUFQ,2,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-09-10,MA-DMSUFQ,2,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-09-13,MA-DMSUFQ,2,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-09-16,MA-DMSUFQ,2,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-09-19,MA-DMSUFQ,0,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-09-22,MA-DMSUFQ,4,299.99,299.99,284.99,299.99,0.0,0.0,True
2021-09-25,MA-DMSUFQ,0,299.99,299.99,284.99,299.99,0.0,0.0,False
2021-09-28,MA-DMSUFQ,1,299.99,299.99,284.99,299.99,0.0,0.0,False
2021-10-01,MA-DMSUFQ,0,299.99,299.99,284.99,299.99,0.0,0.0,False
2021-10-04,MA-DMSUFQ,0,299.99,299.99,284.99,299.99,0.0,0.0,False
2021-10-07,MA-DMSUFQ,1,284.99,299.99,249.99,299.99,0.0,0.0,True
2021-10-10,MA-DMSUFQ,2,284.99,299.99,267.49,299.99,0.0,0.0,False
2021-10-13,MA-DMSUFQ,1,284.99,299.99,284.99,299.99,0.0,0.0,False
2021-10-16,MA-DMSUFQ,1,299.99,299.99,249.99,299.99,0.0,0.0,True
2021-10-19,MA-DMSUFQ,0,299.99,299.99,249.99,299.99,0.0,0.0,False
2021-10-22,MA-DMSUFQ,1,299.99,299.99,249.99,299.99,0.0,0.0,False
2021-10-25,MA-DMSUFQ,1,299.99,299.99,249.99,299.99,0.0,0.0,False
2021-10-28,MA-DMSUFQ,2,249.99,299.99,249.99,299.99,0.0,0.0,True
2021-10-31,MA-DMSUFQ,2,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-11-03,MA-DMSUFQ,5,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-11-06,MA-DMSUFQ,0,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-11-09,MA-DMSUFQ,2,249.99,299.99,267.49,299.99,0.0,0.0,False
2021-11-12,MA-DMSUFQ,1,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-11-15,MA-DMSUFQ,1,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-11-18,MA-DMSUFQ,1,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-11-21,MA-DMSUFQ,1,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-11-24,MA-DMSUFQ,11,249.99,299.99000000000007,254.99,299.99000000000007,0.0,0.0,False
2021-11-27,MA-DMSUFQ,5,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-11-30,MA-DMSUFQ,2,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-12-03,MA-DMSUFQ,5,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-12-06,MA-DMSUFQ,3,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-12-09,MA-DMSUFQ,1,249.99,299.99,249.99,299.99,0.0,0.0,False
2021-12-12,MA-DMSUFQ,2,284.99,299.99,267.49,299.99,0.0,0.0,True
2021-12-15,MA-DMSUFQ,0,284.99,299.99,267.49,299.99,0.0,0.0,False
2021-12-18,MA-DMSUFQ,0,284.99,299.99,267.49,299.99,0.0,0.0,False
2021-12-21,MA-DMSUFQ,0,284.99,299.99,267.49,299.99,0.0,0.0,False
2021-12-24,MA-DMSUFQ,0,284.99,299.99,267.49,299.99,0.0,0.0,False
2021-12-27,MA-DMSUFQ,2,249.99,299.99,267.49,299.99,0.0,0.0,True
2021-12-30,MA-DMSUFQ,3,249.99,299.99,273.3233333333333,299.99,0.0,0.0,False
2022-01-02,MA-DMSUFQ,7,249.99,299.99,279.1566666666667,299.99,0.0,0.0,False
2022-01-05,MA-DMSUFQ,4,249.99,299.99,267.49,299.99,0.0,0.0,False
2022-01-08,MA-DMSUFQ,6,249.99,299.99,284.99,299.99,0.0,0.0,False
2022-01-11,MA-DMSUFQ,4,249.99,299.99,276.24,299.99,0.0,0.0,False
2022-01-14,MA-DMSUFQ,0,249.99,299.99,276.24,299.99,0.0,0.0,False
2022-01-17,MA-DMSUFQ,1,284.99,299.99,284.99,299.99,0.0,0.0,True
2022-01-20,MA-DMSUFQ,1,284.99,299.99,249.99,299.99,0.0,0.0,False
2022-01-23,MA-DMSUFQ,3,284.99,299.99,284.99,299.99,0.0,0.0,False
2022-01-26,MA-DMSUFQ,3,284.99,299.99,284.99,299.99,0.0,0.0,False
2022-01-29,MA-DMSUFQ,0,284.99,299.99,284.99,299.99,0.0,0.0,False
2022-02-01,MA-DMSUFQ,2,284.99,299.99,249.99,299.99,0.0,0.0,False
2022-02-04,MA-DMSUFQ,2,249.99,299.99,249.99,299.99,0.0,0.0,True
2022-02-07,MA-DMSUFQ,2,249.99,299.99,249.99,299.99,0.0,0.0,False
2022-02-10,MA-DMSUFQ,3,249.99,299.99,249.99,299.99,0.0,0.0,False
2022-02-13,MA-DMSUFQ,2,249.99,299.99,249.99,299.99,0.0,0.0,False
2022-02-16,MA-DMSUFQ,8,249.99,299.99000000000007,270.99,299.99000000000007,0.0,0.0,False
2022-02-19,MA-DMSUFQ,6,249.99,299.99,267.49,299.99,0.0,0.0,False
2022-02-22,MA-DMSUFQ,4,249.99,299.99,284.99,299.99,0.0,0.0,False
2022-02-25,MA-DMSUFQ,2,249.99,299.99,284.99,299.99,0.0,0.0,False
2022-02-28,MA-DMSUFQ,7,249.99,299.99,284.99,299.99,0.0,0.0,False
2022-03-03,MA-DMSUFQ,3,261.6566666666667,299.99,284.99,299.99,0.0,0.0,True
2022-03-06,MA-DMSUFQ,3,284.99,299.99,284.99,299.99,0.0,0.0,True
2022-03-09,MA-DMSUFQ,2,299.99,299.99,284.99,299.99,0.0,0.0,True
2022-03-12,MA-DMSUFQ,1,299.99,299.99,249.99,299.99,0.0,0.0,False
2022-03-15,MA-DMSUFQ,2,299.99,299.99,249.99,299.99,0.0,0.0,False
2022-03-18,MA-DMSUFQ,1,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-03-21,MA-DMSUFQ,0,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-03-24,MA-DMSUFQ,0,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-03-27,MA-DMSUFQ,2,284.99,299.99,249.99,299.99,0.0,0.0,True
2022-03-30,MA-DMSUFQ,2,284.99,299.99,267.49,299.99,0.0,0.0,False
2022-04-02,MA-DMSUFQ,3,249.99,299.99,261.6566666666667,299.99,0.0,0.0,True
2022-04-05,MA-DMSUFQ,2,249.99,299.99,284.99,299.99,0.0,0.0,False
2022-04-08,MA-DMSUFQ,3,249.99,299.99,273.3233333333333,299.99,0.0,0.0,False
2022-04-11,MA-DMSUFQ,2,249.99,299.99,284.99,299.99,0.0,0.0,False
2022-04-14,MA-DMSUFQ,0,249.99,299.99,284.99,299.99,0.0,0.0,False
2022-04-17,MA-DMSUFQ,1,284.99,299.99,284.99,299.99,0.0,0.0,True
2022-04-20,MA-DMSUFQ,1,284.99,299.99,284.99,299.99,0.0,0.0,False
2022-04-23,MA-DMSUFQ,2,284.99,299.99,284.99,299.99,0.0,0.0,False
2022-04-26,MA-DMSUFQ,3,284.99,299.99,284.99,299.99,0.0,0.0,False
2022-04-29,MA-DMSUFQ,2,292.49,299.99,284.99,299.99,0.0,0.0,True
2022-05-02,MA-DMSUFQ,1,299.99,299.99,284.99,299.99,0.0,0.0,True
2022-05-05,MA-DMSUFQ,2,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-05-08,MA-DMSUFQ,0,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-05-11,MA-DMSUFQ,3,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-05-14,MA-DMSUFQ,1,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-05-17,MA-DMSUFQ,1,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-05-20,MA-DMSUFQ,2,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-05-23,MA-DMSUFQ,0,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-05-26,MA-DMSUFQ,1,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-05-29,MA-DMSUFQ,5,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-06-01,MA-DMSUFQ,0,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-06-04,MA-DMSUFQ,1,299.99,299.99,284.99,299.99,0.0,0.0,False
2022-06-07,MA-DMSUFQ,1,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-06-10,MA-DMSUFQ,3,321.99,349.99,299.99,349.99,0.0,0.0,True
2022-06-13,MA-DMSUFQ,0,321.99,349.99,299.99,349.99,0.0,0.0,False
2022-06-16,MA-DMSUFQ,0,321.99,349.99,299.99,349.99,0.0,0.0,False
2022-06-19,MA-DMSUFQ,0,321.99,349.99,299.99,349.99,0.0,0.0,False
2022-06-22,MA-DMSUFQ,0,321.99,349.99,299.99,349.99,0.0,0.0,False
2022-06-25,MA-DMSUFQ,0,321.99,349.99,299.99,349.99,0.0,0.0,False
2022-06-28,MA-DMSUFQ,0,321.99,349.99,299.99,349.99,0.0,0.0,False
2022-07-01,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,True
2022-07-04,MA-DMSUFQ,4,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-07-07,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-07-10,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-07-13,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-07-16,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-07-19,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-07-22,MA-DMSUFQ,1,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-07-25,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-07-28,MA-DMSUFQ,0,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-07-31,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-08-03,MA-DMSUFQ,0,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-08-06,MA-DMSUFQ,1,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-08-09,MA-DMSUFQ,0,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-08-12,MA-DMSUFQ,0,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-08-15,MA-DMSUFQ,1,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-08-18,MA-DMSUFQ,0,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-08-21,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-08-24,MA-DMSUFQ,1,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-08-27,MA-DMSUFQ,3,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-08-30,MA-DMSUFQ,0,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-09-02,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-09-05,MA-DMSUFQ,3,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-09-08,MA-DMSUFQ,2,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-09-11,MA-DMSUFQ,0,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-09-14,MA-DMSUFQ,0,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-09-17,MA-DMSUFQ,3,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-09-20,MA-DMSUFQ,1,299.99,349.99,299.99,349.99,0.0,0.0,False
2022-09-23,MA-DMSUFQ,4,349.99,349.99,299.99,349.99,0.0,0.0,True
2020-08-02,MA-DMSUFT,1,149.99,149.99,,149.99,0.0,0.0,True
2020-08-05,MA-DMSUFT,6,149.99,149.99,,149.99,0.0,0.0,False
2020-08-08,MA-DMSUFT,0,149.99,149.99,,149.99,0.0,0.0,False
2020-08-11,MA-DMSUFT,1,142.99,149.99,142.99,149.99,0.0,0.0,True
2020-08-14,MA-DMSUFT,1,142.99,149.99,142.99,149.99,0.0,0.0,False
2020-08-17,MA-DMSUFT,0,142.99,149.99,142.99,149.99,0.0,0.0,False
2020-08-20,MA-DMSUFT,3,149.99,149.99,142.99,149.99,0.0,0.0,True
2020-08-23,MA-DMSUFT,0,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-08-26,MA-DMSUFT,1,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-08-29,MA-DMSUFT,3,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-09-01,MA-DMSUFT,0,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-09-04,MA-DMSUFT,4,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-09-07,MA-DMSUFT,2,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-09-10,MA-DMSUFT,2,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-09-13,MA-DMSUFT,1,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-09-16,MA-DMSUFT,3,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-09-19,MA-DMSUFT,3,142.99,149.99,142.99,149.99,0.0,0.0,True
2020-09-22,MA-DMSUFT,0,142.99,149.99,142.99,149.99,0.0,0.0,False
2020-09-25,MA-DMSUFT,1,149.99,149.99,142.99,149.99,0.0,0.0,True
2020-09-28,MA-DMSUFT,0,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-10-01,MA-DMSUFT,0,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-10-04,MA-DMSUFT,1,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-10-07,MA-DMSUFT,1,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-10-10,MA-DMSUFT,2,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-10-13,MA-DMSUFT,0,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-10-16,MA-DMSUFT,0,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-10-19,MA-DMSUFT,8,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-10-22,MA-DMSUFT,1,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-10-25,MA-DMSUFT,2,149.99,149.99,142.99,149.99,0.0,0.0,False
2020-10-28,MA-DMSUFT,1,149.99,149.99,142.99,149.99,0.0,0.0,False
